-100.0,-85.0,100.0,0,0,0
-100.0,-80.0,-95.0,0,0,0
-100.0,-80.0,-90.0,0,0,0
-100.0,-80.0,-85.0,0,0,0
-100.0,-80.0,-80.0,0,0,0
-100.0,-80.0,-75.0,0,0,0
-100.0,-80.0,-70.0,0,0,0
-100.0,-80.0,-65.0,0,0,0
-100.0,-80.0,-60.0,0,0,0
-100.0,-80.0,-55.0,0,0,0
-100.0,-80.0,-50.0,0,0,0
-100.0,-80.0,-45.0,0,0,0
-100.0,-80.0,-40.0,0,0,0
-100.0,-80.0,-35.0,0,0,0
-100.0,-80.0,-30.0,0,0,0
-100.0,-80.0,-25.0,0,0,0
-100.0,-80.0,-20.0,0,0,0
-100.0,-80.0,-15.0,0,0,0
-100.0,-80.0,-10.0,0,0,0
-100.0,-80.0,-5.0,0,0,0
-100.0,-80.0,0.0,0,0,0
-100.0,-80.0,5.0,0,0,0
-100.0,-80.0,10.0,0,0,0
-100.0,-80.0,15.0,0,0,0
-100.0,-80.0,20.0,0,0,0
-100.0,-80.0,25.0,0,0,0
-100.0,-80.0,30.0,0,0,0
-100.0,-80.0,35.0,0,0,0
-100.0,-80.0,40.0,0,0,0
-100.0,-80.0,45.0,0,0,0
-100.0,-80.0,50.0,0,0,0
-100.0,-80.0,55.0,0,0,0
-100.0,-80.0,60.0,0,0,0
-100.0,-80.0,65.0,0,0,0
-100.0,-80.0,70.0,0,0,0
-100.0,-80.0,75.0,0,0,0
-100.0,-80.0,80.0,0,0,0
-100.0,-80.0,85.0,0,0,0
-100.0,-80.0,90.0,0,0,0
-100.0,-80.0,95.0,0,0,0
-100.0,-80.0,100.0,0,0,0
-100.0,-75.0,-95.0,0,0,0
-100.0,-75.0,-90.0,0,0,0
-100.0,-75.0,-85.0,0,0,0
-100.0,-75.0,-80.0,0,0,0
-100.0,-75.0,-75.0,0,0,0
-100.0,-75.0,-70.0,0,0,0
-100.0,-75.0,-65.0,0,0,0
-100.0,-75.0,-60.0,0,0,0
-100.0,-75.0,-55.0,0,0,0
-100.0,-75.0,-50.0,0,0,0
-100.0,-75.0,-45.0,0,0,0
-100.0,-75.0,-40.0,0,0,0
-100.0,-75.0,-35.0,0,0,0
-100.0,-75.0,-30.0,0,0,0
-100.0,-75.0,-25.0,0,0,0
-100.0,-75.0,-20.0,0,0,0
-100.0,-75.0,-15.0,0,0,0
-100.0,-75.0,-10.0,0,0,0
-100.0,-75.0,-5.0,0,0,0
-100.0,-75.0,0.0,0,0,0
-100.0,-75.0,5.0,0,0,0
-100.0,-75.0,10.0,0,0,0
-100.0,-75.0,15.0,0,0,0
-100.0,-75.0,20.0,0,0,0
-100.0,-75.0,25.0,0,0,0
-100.0,-75.0,30.0,0,0,0
-100.0,-75.0,35.0,0,0,0
-100.0,-75.0,40.0,0,0,0
-100.0,-75.0,45.0,0,0,0
-100.0,-75.0,50.0,0,0,0
-100.0,-75.0,55.0,0,0,0
-100.0,-75.0,60.0,0,0,0
-100.0,-75.0,65.0,0,0,0
-100.0,-75.0,70.0,0,0,0
-100.0,-75.0,75.0,0,0,0
-100.0,-75.0,80.0,0,0,0
-100.0,-75.0,85.0,0,0,0
-100.0,-75.0,90.0,0,0,0
-100.0,-75.0,95.0,0,0,0
-100.0,-75.0,100.0,0,0,0
-100.0,-70.0,-95.0,0,0,0
-100.0,-70.0,-90.0,0,0,0
-100.0,-70.0,-85.0,0,0,0
-100.0,-70.0,-80.0,0,0,0
-100.0,-70.0,-75.0,0,0,0
-100.0,-70.0,-70.0,0,0,0
-100.0,-70.0,-65.0,0,0,0
-100.0,-70.0,-60.0,0,0,0
-100.0,-70.0,-55.0,0,0,0
-100.0,-70.0,-50.0,0,0,0
-100.0,-70.0,-45.0,0,0,0
-100.0,-70.0,-40.0,0,0,0
-100.0,-70.0,-35.0,0,0,0
-100.0,-70.0,-30.0,0,0,0
-100.0,-70.0,-25.0,0,0,0
-100.0,-70.0,-20.0,0,0,0
-100.0,-70.0,-15.0,0,0,0
-100.0,-70.0,-10.0,0,0,0
-100.0,-70.0,-5.0,0,0,0
-100.0,-70.0,0.0,0,0,0
-100.0,-70.0,5.0,0,0,0
-100.0,-70.0,10.0,0,0,0
-100.0,-70.0,15.0,0,0,0
-100.0,-70.0,20.0,0,0,0
-100.0,-70.0,25.0,0,0,0
-100.0,-70.0,30.0,0,0,0
-100.0,-70.0,35.0,0,0,0
-100.0,-70.0,40.0,0,0,0
-100.0,-70.0,45.0,0,0,0
-100.0,-70.0,50.0,0,0,0
-100.0,-70.0,55.0,0,0,0
-100.0,-70.0,60.0,0,0,0
-100.0,-70.0,65.0,0,0,0
-100.0,-70.0,70.0,0,0,0
-100.0,-70.0,75.0,0,0,0
-100.0,-70.0,80.0,0,0,0
-100.0,-70.0,85.0,0,0,0
-100.0,-70.0,90.0,0,0,0
-100.0,-70.0,95.0,0,0,0
-100.0,-70.0,100.0,0,0,0
-100.0,-65.0,-95.0,0,0,0
-100.0,-65.0,-90.0,0,0,0
-100.0,-65.0,-85.0,0,0,0
-100.0,-65.0,-80.0,0,0,0
-100.0,-65.0,-75.0,0,0,0
-100.0,-65.0,-70.0,0,0,0
-100.0,-65.0,-65.0,0,0,0
-100.0,-65.0,-60.0,0,0,0
-100.0,-65.0,-55.0,0,0,0
-100.0,-65.0,-50.0,0,0,0
-100.0,-65.0,-45.0,0,0,0
-100.0,-65.0,-40.0,0,0,0
-100.0,-65.0,-35.0,0,0,0
-100.0,-65.0,-30.0,0,0,0
-100.0,-65.0,-25.0,0,0,0
-100.0,-65.0,-20.0,0,0,0
-100.0,-65.0,-15.0,0,0,0
-100.0,-65.0,-10.0,0,0,0
-100.0,-65.0,-5.0,0,0,0
-100.0,-65.0,0.0,0,0,0
-100.0,-65.0,5.0,0,0,0
-100.0,-65.0,10.0,0,0,0
-100.0,-65.0,15.0,0,0,0
-100.0,-65.0,20.0,0,0,0
-100.0,-65.0,25.0,0,0,0
-100.0,-65.0,30.0,0,0,0
-100.0,-65.0,35.0,0,0,0
-100.0,-65.0,40.0,0,0,0
-100.0,-65.0,45.0,0,0,0
-100.0,-65.0,50.0,0,0,0
-100.0,-65.0,55.0,0,0,0
-100.0,-65.0,60.0,0,0,0
-100.0,-65.0,65.0,0,0,0
-100.0,-65.0,70.0,0,0,0
-100.0,-65.0,75.0,0,0,0
-100.0,-65.0,80.0,0,0,0
-100.0,-65.0,85.0,0,0,0
-100.0,-65.0,90.0,0,0,0
-100.0,-65.0,95.0,0,0,0
-100.0,-65.0,100.0,0,0,0
-100.0,-60.0,-95.0,0,0,0
-100.0,-60.0,-90.0,0,0,0
-100.0,-60.0,-85.0,0,0,0
-100.0,-60.0,-80.0,0,0,0
-100.0,-60.0,-75.0,0,0,0
-100.0,-60.0,-70.0,0,0,0
-100.0,-60.0,-65.0,0,0,0
-100.0,-60.0,-60.0,0,0,0
-100.0,-60.0,-55.0,0,0,0
-100.0,-60.0,-50.0,0,0,0
-100.0,-60.0,-45.0,0,0,0
-100.0,-60.0,-40.0,0,0,0
-100.0,-60.0,-35.0,0,0,0
-100.0,-60.0,-30.0,0,0,0
-100.0,-60.0,-25.0,0,0,0
-100.0,-60.0,-20.0,0,0,0
-100.0,-60.0,-15.0,0,0,0
-100.0,-60.0,-10.0,0,0,0
-100.0,-60.0,-5.0,0,0,0
-100.0,-60.0,0.0,0,0,0
-100.0,-60.0,5.0,0,0,0
-100.0,-60.0,10.0,0,0,0
-100.0,-60.0,15.0,0,0,0
-100.0,-60.0,20.0,0,0,0
-100.0,-60.0,25.0,0,0,0
-100.0,-60.0,30.0,0,0,0
-100.0,-60.0,35.0,0,0,0
-100.0,-60.0,40.0,0,0,0
-100.0,-60.0,45.0,0,0,0
-100.0,-60.0,50.0,0,0,0
-100.0,-60.0,55.0,0,0,0
-100.0,-60.0,60.0,0,0,0
-100.0,-60.0,65.0,0,0,0
-100.0,-60.0,70.0,0,0,0
-100.0,-60.0,75.0,0,0,0
-100.0,-60.0,80.0,0,0,0
-100.0,-60.0,85.0,0,0,0
-100.0,-60.0,90.0,0,0,0
-100.0,-60.0,95.0,0,0,0
-100.0,-60.0,100.0,0,0,0
-100.0,-55.0,-95.0,0,0,0
-100.0,-55.0,-90.0,0,0,0
-100.0,-55.0,-85.0,0,0,0
-100.0,-55.0,-80.0,0,0,0
-100.0,-55.0,-75.0,0,0,0
-100.0,-55.0,-70.0,0,0,0
-100.0,-55.0,-65.0,0,0,0
-100.0,-55.0,-60.0,0,0,0
-100.0,-55.0,-55.0,0,0,0
-100.0,-55.0,-50.0,0,0,0
-100.0,-55.0,-45.0,0,0,0
-100.0,-55.0,-40.0,0,0,0
-100.0,-55.0,-35.0,0,0,0
-100.0,-55.0,-30.0,0,0,0
-100.0,-55.0,-25.0,0,0,0
-100.0,-55.0,-20.0,0,0,0
-100.0,-55.0,-15.0,0,0,0
-100.0,-55.0,-10.0,0,0,0
-100.0,-55.0,-5.0,0,0,0
-100.0,-55.0,0.0,0,0,0
-100.0,-55.0,5.0,0,0,0
-100.0,-55.0,10.0,0,0,0
-100.0,-55.0,15.0,0,0,0
-100.0,-55.0,20.0,0,0,0
-100.0,-55.0,25.0,0,0,0
-100.0,-55.0,30.0,0,0,0
-100.0,-55.0,35.0,0,0,0
-100.0,-55.0,40.0,0,0,0
-100.0,-55.0,45.0,0,0,0
-100.0,-55.0,50.0,0,0,0
-100.0,-55.0,55.0,0,0,0
-100.0,-55.0,60.0,0,0,0
-100.0,-55.0,65.0,0,0,0
-100.0,-55.0,70.0,0,0,0
-100.0,-55.0,75.0,0,0,0
-100.0,-55.0,80.0,0,0,0
-100.0,-55.0,85.0,0,0,0
-100.0,-55.0,90.0,0,0,0
-100.0,-55.0,95.0,0,0,0
-100.0,-55.0,100.0,0,0,0
-100.0,-50.0,-95.0,0,0,0
-100.0,-50.0,-90.0,0,0,0
-100.0,-50.0,-85.0,0,0,0
-100.0,-50.0,-80.0,0,0,0
-100.0,-50.0,-75.0,0,0,0
-100.0,-50.0,-70.0,0,0,0
-100.0,-50.0,-65.0,0,0,0
-100.0,-50.0,-60.0,0,0,0
-100.0,-50.0,-55.0,0,0,0
-100.0,-50.0,-50.0,0,0,0
-100.0,-50.0,-45.0,0,0,0
-100.0,-50.0,-40.0,0,0,0
-100.0,-50.0,-35.0,0,0,0
-100.0,-50.0,-30.0,0,0,0
-100.0,-50.0,-25.0,0,0,0
-100.0,-50.0,-20.0,0,0,0
-100.0,-50.0,-15.0,0,0,0
-100.0,-50.0,-10.0,0,0,0
-100.0,-50.0,-5.0,0,0,0
-100.0,-50.0,0.0,0,0,0
-100.0,-50.0,5.0,0,0,0
-100.0,-50.0,10.0,0,0,0
-100.0,-50.0,15.0,0,0,0
-100.0,-50.0,20.0,0,0,0
-100.0,-50.0,25.0,0,0,0
-100.0,-50.0,30.0,0,0,0
-100.0,-50.0,35.0,0,0,0
-100.0,-50.0,40.0,0,0,0
-100.0,-50.0,45.0,0,0,0
-100.0,-50.0,50.0,0,0,0
-100.0,-50.0,55.0,0,0,0
-100.0,-50.0,60.0,0,0,0
-100.0,-50.0,65.0,0,0,0
-100.0,-50.0,70.0,0,0,0
-100.0,-50.0,75.0,0,0,0
-100.0,-50.0,80.0,0,0,0
-100.0,-50.0,85.0,0,0,0
-100.0,-50.0,90.0,0,0,0
-100.0,-50.0,95.0,0,0,0
-100.0,-50.0,100.0,0,0,0
-100.0,-45.0,-95.0,0,0,0
-100.0,-45.0,-90.0,0,0,0
-100.0,-45.0,-85.0,0,0,0
-100.0,-45.0,-80.0,0,0,0
-100.0,-45.0,-75.0,0,0,0
-100.0,-45.0,-70.0,0,0,0
-100.0,-45.0,-65.0,0,0,0
-100.0,-45.0,-60.0,0,0,0
-100.0,-45.0,-55.0,0,0,0
-100.0,-45.0,-50.0,0,0,0
-100.0,-45.0,-45.0,0,0,0
-100.0,-45.0,-40.0,0,0,0
-100.0,-45.0,-35.0,0,0,0
-100.0,-45.0,-30.0,0,0,0
-100.0,-45.0,-25.0,0,0,0
-100.0,-45.0,-20.0,0,0,0
-100.0,-45.0,-15.0,0,0,0
-100.0,-45.0,-10.0,0,0,0
-100.0,-45.0,-5.0,0,0,0
-100.0,-45.0,0.0,0,0,0
-100.0,-45.0,5.0,0,0,0
-100.0,-45.0,10.0,0,0,0
-100.0,-45.0,15.0,0,0,0
-100.0,-45.0,20.0,0,0,0
-100.0,-45.0,25.0,0,0,0
-100.0,-45.0,30.0,0,0,0
-100.0,-45.0,35.0,0,0,0
-100.0,-45.0,40.0,0,0,0
-100.0,-45.0,45.0,0,0,0
-100.0,-45.0,50.0,0,0,0
-100.0,-45.0,55.0,0,0,0
-100.0,-45.0,60.0,0,0,0
-100.0,-45.0,65.0,0,0,0
-100.0,-45.0,70.0,0,0,0
-100.0,-45.0,75.0,0,0,0
-100.0,-45.0,80.0,0,0,0
-100.0,-45.0,85.0,0,0,0
-100.0,-45.0,90.0,0,0,0
-100.0,-45.0,95.0,0,0,0
-100.0,-45.0,100.0,0,0,0
-100.0,-40.0,-95.0,0,0,0
-100.0,-40.0,-90.0,0,0,0
-100.0,-40.0,-85.0,0,0,0
-100.0,-40.0,-80.0,0,0,0
-100.0,-40.0,-75.0,0,0,0
-100.0,-40.0,-70.0,0,0,0
-100.0,-40.0,-65.0,0,0,0
-100.0,-40.0,-60.0,0,0,0
-100.0,-40.0,-55.0,0,0,0
-100.0,-40.0,-50.0,0,0,0
-100.0,-40.0,-45.0,0,0,0
-100.0,-40.0,-40.0,0,0,0
-100.0,-40.0,-35.0,0,0,0
-100.0,-40.0,-30.0,0,0,0
-100.0,-40.0,-25.0,0,0,0
-100.0,-40.0,-20.0,0,0,0
-100.0,-40.0,-15.0,0,0,0
-100.0,-40.0,-10.0,0,0,0
-100.0,-40.0,-5.0,0,0,0
-100.0,-40.0,0.0,0,0,0
-100.0,-40.0,5.0,0,0,0
-100.0,-40.0,10.0,0,0,0
-100.0,-40.0,15.0,0,0,0
-100.0,-40.0,20.0,0,0,0
-100.0,-40.0,25.0,0,0,0
-100.0,-40.0,30.0,0,0,0
-100.0,-40.0,35.0,0,0,0
-100.0,-40.0,40.0,0,0,0
-100.0,-40.0,45.0,0,0,0
-100.0,-40.0,50.0,0,0,0
-100.0,-40.0,55.0,0,0,0
-100.0,-40.0,60.0,0,0,0
-100.0,-40.0,65.0,0,0,0
-100.0,-40.0,70.0,0,0,0
-100.0,-40.0,75.0,0,0,0
-100.0,-40.0,80.0,0,0,0
-100.0,-40.0,85.0,0,0,0
-100.0,-40.0,90.0,0,0,0
-100.0,-40.0,95.0,0,0,0
-100.0,-40.0,100.0,0,0,0
-100.0,-35.0,-95.0,0,0,0
-100.0,-35.0,-90.0,0,0,0
-100.0,-35.0,-85.0,0,0,0
-100.0,-35.0,-80.0,0,0,0
-100.0,-35.0,-75.0,0,0,0
-100.0,-35.0,-70.0,0,0,0
-100.0,-35.0,-65.0,0,0,0
-100.0,-35.0,-60.0,0,0,0
-100.0,-35.0,-55.0,0,0,0
-100.0,-35.0,-50.0,0,0,0
-100.0,-35.0,-45.0,0,0,0
-100.0,-35.0,-40.0,0,0,0
-100.0,-35.0,-35.0,0,0,0
-100.0,-35.0,-30.0,0,0,0
-100.0,-35.0,-25.0,0,0,0
-100.0,-35.0,-20.0,0,0,0
-100.0,-35.0,-15.0,0,0,0
-100.0,-35.0,-10.0,0,0,0
-100.0,-35.0,-5.0,0,0,0
-100.0,-35.0,0.0,0,0,0
-100.0,-35.0,5.0,0,0,0
-100.0,-35.0,10.0,0,0,0
-100.0,-35.0,15.0,0,0,0
-100.0,-35.0,20.0,0,0,0
-100.0,-35.0,25.0,0,0,0
-100.0,-35.0,30.0,0,0,0
-100.0,-35.0,35.0,0,0,0
-100.0,-35.0,40.0,0,0,0
-100.0,-35.0,45.0,0,0,0
-100.0,-35.0,50.0,0,0,0
-100.0,-35.0,55.0,0,0,0
-100.0,-35.0,60.0,0,0,0
-100.0,-35.0,65.0,0,0,0
-100.0,-35.0,70.0,0,0,0
-100.0,-35.0,75.0,0,0,0
-100.0,-35.0,80.0,0,0,0
-100.0,-35.0,85.0,0,0,0
-100.0,-35.0,90.0,0,0,0
-100.0,-35.0,95.0,0,0,0
-100.0,-35.0,100.0,0,0,0
-100.0,-30.0,-95.0,0,0,0
-100.0,-30.0,-90.0,0,0,0
-100.0,-30.0,-85.0,0,0,0
-100.0,-30.0,-80.0,0,0,0
-100.0,-30.0,-75.0,0,0,0
-100.0,-30.0,-70.0,0,0,0
-100.0,-30.0,-65.0,0,0,0
-100.0,-30.0,-60.0,0,0,0
-100.0,-30.0,-55.0,0,0,0
-100.0,-30.0,-50.0,0,0,0
-100.0,-30.0,-45.0,0,0,0
-100.0,-30.0,-40.0,0,0,0
-100.0,-30.0,-35.0,0,0,0
-100.0,-30.0,-30.0,0,0,0
-100.0,-30.0,-25.0,0,0,0
-100.0,-30.0,-20.0,0,0,0
-100.0,-30.0,-15.0,0,0,0
-100.0,-30.0,-10.0,0,0,0
-100.0,-30.0,-5.0,0,0,0
-100.0,-30.0,0.0,0,0,0
-100.0,-30.0,5.0,0,0,0
-100.0,-30.0,10.0,0,0,0
-100.0,-30.0,15.0,0,0,0
-100.0,-30.0,20.0,0,0,0
-100.0,-30.0,25.0,0,0,0
-100.0,-30.0,30.0,0,0,0
-100.0,-30.0,35.0,0,0,0
-100.0,-30.0,40.0,0,0,0
-100.0,-30.0,45.0,0,0,0
-100.0,-30.0,50.0,0,0,0
-100.0,-30.0,55.0,0,0,0
-100.0,-30.0,60.0,0,0,0
-100.0,-30.0,65.0,0,0,0
-100.0,-30.0,70.0,0,0,0
-100.0,-30.0,75.0,0,0,0
-100.0,-30.0,80.0,0,0,0
-100.0,-30.0,85.0,0,0,0
-100.0,-30.0,90.0,0,0,0
-100.0,-30.0,95.0,0,0,0
-100.0,-30.0,100.0,0,0,0
-100.0,-25.0,-95.0,0,0,0
-100.0,-25.0,-90.0,0,0,0
-100.0,-25.0,-85.0,0,0,0
-100.0,-25.0,-80.0,0,0,0
-100.0,-25.0,-75.0,0,0,0
-100.0,-25.0,-70.0,0,0,0
-100.0,-25.0,-65.0,0,0,0
-100.0,-25.0,-60.0,0,0,0
-100.0,-25.0,-55.0,0,0,0
-100.0,-25.0,-50.0,0,0,0
-100.0,-25.0,-45.0,0,0,0
-100.0,-25.0,-40.0,0,0,0
-100.0,-25.0,-35.0,0,0,0
-100.0,-25.0,-30.0,0,0,0
-100.0,-25.0,-25.0,0,0,0
-100.0,-25.0,-20.0,0,0,0
-100.0,-25.0,-15.0,0,0,0
-100.0,-25.0,-10.0,0,0,0
-100.0,-25.0,-5.0,0,0,0
-100.0,-25.0,0.0,0,0,0
-100.0,-25.0,5.0,0,0,0
-100.0,-25.0,10.0,0,0,0
-100.0,-25.0,15.0,0,0,0
-100.0,-25.0,20.0,0,0,0
-100.0,-25.0,25.0,0,0,0
-100.0,-25.0,30.0,0,0,0
-100.0,-25.0,35.0,0,0,0
-100.0,-25.0,40.0,0,0,0
-100.0,-25.0,45.0,0,0,0
-100.0,-25.0,50.0,0,0,0
-100.0,-25.0,55.0,0,0,0
-100.0,-25.0,60.0,0,0,0
-100.0,-25.0,65.0,0,0,0
-100.0,-25.0,70.0,0,0,0
-100.0,-25.0,75.0,0,0,0
-100.0,-25.0,80.0,0,0,0
-100.0,-25.0,85.0,0,0,0
-100.0,-25.0,90.0,0,0,0
-100.0,-25.0,95.0,0,0,0
-100.0,-25.0,100.0,0,0,0
-100.0,-20.0,-95.0,0,0,0
-100.0,-20.0,-90.0,0,0,0
-100.0,-20.0,-85.0,0,0,0
-100.0,-20.0,-80.0,0,0,0
-100.0,-20.0,-75.0,0,0,0
-100.0,-20.0,-70.0,0,0,0
-100.0,-20.0,-65.0,0,0,0
-100.0,-20.0,-60.0,0,0,0
-100.0,-20.0,-55.0,0,0,0
-100.0,-20.0,-50.0,0,0,0
-100.0,-20.0,-45.0,0,0,0
-100.0,-20.0,-40.0,0,0,0
-100.0,-20.0,-35.0,0,0,0
-100.0,-20.0,-30.0,0,0,0
-100.0,-20.0,-25.0,0,0,0
-100.0,-20.0,-20.0,0,0,0
-100.0,-20.0,-15.0,0,0,0
-100.0,-20.0,-10.0,0,0,0
-100.0,-20.0,-5.0,0,0,0
-100.0,-20.0,0.0,0,0,0
-100.0,-20.0,5.0,0,0,0
-100.0,-20.0,10.0,0,0,0
-100.0,-20.0,15.0,0,0,0
-100.0,-20.0,20.0,0,0,0
-100.0,-20.0,25.0,0,0,0
-100.0,-20.0,30.0,0,0,0
-100.0,-20.0,35.0,0,0,0
-100.0,-20.0,40.0,0,0,0
-100.0,-20.0,45.0,0,0,0
-100.0,-20.0,50.0,0,0,0
-100.0,-20.0,55.0,0,0,0
-100.0,-20.0,60.0,0,0,0
-100.0,-20.0,65.0,0,0,0
-100.0,-20.0,70.0,0,0,0
-100.0,-20.0,75.0,0,0,0
-100.0,-20.0,80.0,0,0,0
-100.0,-20.0,85.0,0,0,0
-100.0,-20.0,90.0,0,0,0
-100.0,-20.0,95.0,0,0,0
-100.0,-20.0,100.0,0.005951978,1.8826994E-7,180487.14
-100.0,-15.0,-95.0,0,0,0
-100.0,-15.0,-90.0,0,0,0
-100.0,-15.0,-85.0,0,0,0
